segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-02266,"Cape Town, South Africa",District 2,-2.1852801806539137,-0.1663790507149045,-0.3842840787198064,-0.6496540387131133,0.8776058203540817,-0.4983311500778164,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-02267,"Ahmedabad, India",Zone IV,0.14914912506622427,0.513294245751764,0.05376592057905678,-0.1446457498647768,2.2674722965935747,-0.7639432188328659,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-02268,"Vancouver, Canada",Sector 6,1.2230308120392135,-1.946444772620555,-0.7065784108665891,0.9134668553412615,-0.7960614835284444,-0.8790417819600539,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
SEG-02269,"Nairobi, Kenya",Borough South,-0.8486429536491035,0.06645624837030639,0.5370605207444693,-0.1975513801250789,0.8088409380914988,-0.35667138007512345,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-02270,"Mexico City, Mexico",Sector 13,-6.3449447763727e-06,-1.6441986174227476,0.43599465906854096,-0.47650833967939815,1.2260922575831037,0.21439456774823276,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-02271,"Bengaluru, India",District 18,-0.26192730361161626,0.5783759169254378,-0.4233589612863716,1.5675728294686313,-0.8997915601618323,-0.5647341672665788,2.113918060101788,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02272,"Riyadh, Saudi Arabia",Zone III,0.22250117225257715,0.18781301086096722,1.3432370452757105,-0.14945535261571324,-0.8380197167734101,-1.304021091968133,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-02273,"New Orleans, USA",Sector 15,0.43439826735291753,-1.530725941779723,-0.7209744202332183,0.5623658545228943,-1.2552710362650148,-0.6665521269560144,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-02274,"New Orleans, USA",Sector 23,0.427858797241773,-1.5311130581467869,-0.4042622141673736,-0.9478494092711788,-0.7156415364755931,0.33391999868800515,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-02275,"Jakarta, Indonesia",Zone V,-1.0457513193304329,0.9444435120990439,0.02996308824102837,-0.46688913417752487,-0.28207312627761283,2.109093991534252,-0.3951776317455606,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
SEG-02276,"Brisbane, Australia",Ward J,-1.9241098092571336,1.524862382563334,0.4753633377446294,5.884174813409873e-05,-0.2506044513438886,-0.9410179313362321,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-02277,"Auckland, New Zealand",District 24,-2.298882296317572,1.7980330519094958,-1.1654879339415887,-0.3466490654041114,0.0711010088163934,1.117475601515401,-0.3951776317455606,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SEG-02278,"Accra, Ghana",Ward D,-0.5625678626102046,-0.3998479421157025,-0.49857076532427175,-0.2552666131363174,1.6678192131342717,1.9275924112183018,1.835129649896527,extreme_rain_history,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
SEG-02279,"Jakarta, Indonesia",Zone VI,-1.0481410802064524,0.9447769876949413,-0.6287224418429816,0.3507433334816864,-0.3997892806593226,2.5329665845891847,1.835129649896527,extreme_rain_history,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-02280,"Dubai, UAE",Sector 5,0.23648281374634755,0.2973585810164481,-0.09107556141580542,-0.24083780488350767,-0.13871582935731294,-1.1490807185276875,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-02281,"Kuala Lumpur, Malaysia",District 11,-0.6621358046720169,0.8804753710268558,-0.1974297530631485,0.31707611422513093,-0.7331241336609956,-0.48947741445264814,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-02282,"Sao Paulo, Brazil",District 14,-1.7612009096673518,-0.9848476288158162,0.02996308824102837,-0.7795133129884001,-1.0932656356802857,-0.1441817250710837,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-02283,"Mexico City, Mexico",Borough Delta,0.00031523010933183645,-1.6459460667643515,-0.05493863994447072,-0.1975513801250789,0.0711010088163934,-1.0516896266508362,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-02284,"Paris, France",Sector 12,1.2049181175729993,-0.3693437331923827,-0.23650463562971372,-0.13021694161196748,-0.04897183047224708,0.9581083602623711,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-02285,"Mexico City, Mexico",Borough Harbor,-0.0004885847873684353,-1.645780730969681,-1.1654879339415887,2.0148658853057295,-0.21330824401503004,0.24095577462373777,1.835129649896527,low_lying,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-02286,"Manila, Philippines",District 8,-0.196221173834538,1.1229977206015176,-0.6707352855047773,1.057754937869358,-0.601421901530964,1.6221385321499946,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-02287,"Tokyo, Japan",District 2,0.6633991867847076,1.3565006373016066,-1.162843768955881,-1.6596706164097867,-1.0921001292012589,-0.4230743972638858,-0.6739660419508215,low_lying|sparse_drainage,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SEG-02288,"Mexico City, Mexico",Borough Delta,0.0011842600997022776,-1.6457543255267724,0.9745229278242864,0.6922251287981811,-0.6107459533631786,-0.5691610350791628,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-02289,"Bogotá, Colombia",Borough Harbor,-0.6006732791363205,-1.3310319380530955,0.3261149141069215,-0.8564669570033848,2.2674722965935747,-0.2459996847605195,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-02290,"Cape Town, South Africa",Borough Hillside,-2.1789264958253023,-0.16683622952381977,0.503567764258842,0.7451307590584827,-0.29722471050496174,-0.8347731038342123,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-02291,"Bogotá, Colombia",District 20,-0.6002866117271124,-1.3300951106607517,2.5886387535439073,5.884174813409873e-05,-0.14920538766855446,-0.029083161943895874,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-02292,"Philadelphia, USA",Zone IX,0.8402687804856005,-1.34486806321279,-0.3078970902438141,1.6349072679817422,-0.5990908885729103,-1.1579344541528558,-0.3951776317455606,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-02293,"Durban, South Africa",District 15,-2.016972993266504,-0.00847360936466412,0.060229434988563785,-1.7221954521719618,0.3286522687324455,-0.9897134772746579,-0.6739660419508215,sparse_drainage,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SEG-02294,"Mumbai, India",Sector 13,-0.0126278385156681,0.5180861797906537,-0.6930637898285289,2.0148658853057295,-0.954570364676093,2.5329665845891847,-0.3951776317455606,extreme_rain_history,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-02295,"Miami, USA",Borough North,0.25809891704950055,-1.407799161949785,0.02996308824102837,0.5142698270135291,0.0711010088163934,-0.15746232850883637,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-02296,"Montreal, Canada",Borough West,1.0700168095946254,-1.3235918021448796,-1.1654879339415887,-0.6256060249584307,-0.5081813832088177,-0.45406247195197474,-0.3951776317455606,ponding_hotspot|low_lying,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
SEG-02297,"Amsterdam, Netherlands",Ward I,1.3482881823357389,-0.3358441914176489,-0.45450134889581467,-1.4336192871157694,-0.010510116664361767,-0.7285282763321926,-0.3951776317455606,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02298,"Tokyo, Japan",District 17,0.6610197359485908,1.3579931483789363,0.4871151821255512,-0.6304156277093671,2.2674722965935747,-0.9410179313362321,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
SEG-02299,"Istanbul, Türkiye",District 19,0.8830680881545631,-0.033309764227399764,-1.1654879339415887,-0.6881308607206057,0.7214279521644866,-0.9100298566481431,-0.3951776317455606,ponding_hotspot|low_lying,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SEG-02300,"Hanoi, Vietnam",Borough Old Town,0.06683212996875891,0.932266264881025,-0.11105369686337262,0.9808012938543733,-0.7063174846433785,1.7682251699652722,0.4411875988702223,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
SEG-02301,"Buenos Aires, Argentina",Zone III,-2.208166996375075,-1.1329085803667671,1.03563251860508,1.2789966644124382,-0.42892694263499337,-1.383704712594648,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-02302,"Athens, Greece",Ward A,0.7620465077437789,-0.10161809250638915,-1.0606027228418609,0.38922015548917877,-0.40212029361737633,0.028466119619698357,-0.8412390880739781,ponding_hotspot|low_lying|event_2022-07-25,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SEG-02303,"Guangzhou, China",Zone V,0.15047801556654078,1.0246373828960322,-0.5352952790146527,0.8749900333337691,-0.5524706294118371,-0.13090112163333137,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-02304,"Bangkok, Thailand",Ward E,-0.23257490639861306,0.8666484123280569,-0.7409525556807856,0.5816042655266405,1.9522027940168183,0.8253023258848466,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-02305,"Nairobi, Kenya",Borough West,-0.8462514744331002,0.06558014092263234,-0.9883288798991912,2.240917214599746,0.1421712320881529,-1.0074209485249945,-0.3951776317455606,low_lying,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SEG-02306,"Barcelona, Spain",District 4,0.8982142732030581,-0.3705039380577148,-0.40044286474357405,1.759956939506092,-0.6049184209680444,1.0377919808888865,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-02307,"Vancouver, Canada",Sector 23,1.228017148282158,-1.9470734107720915,-0.6413556745524727,-1.0392318615389733,-0.6258975375905274,-0.22386534569759872,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
SEG-02308,"Guangzhou, China",Ward C,0.1523828363514223,1.0256131520296563,-0.13720155061092382,0.3026473059723212,-1.1596995049848149,0.29850505618733203,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
SEG-02309,"Hyderabad, India",Zone IV,-0.0811765117544929,0.5880846827481758,-0.5761329382383562,-0.30336264064568264,0.0711010088163934,-0.9056029888355589,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
SEG-02310,"Rotterdam, Netherlands",Zone I,1.332854584468528,-0.34291990706568226,-1.0388618107371552,0.8220844030734674,-0.5920978496987493,1.887750600905044,-0.8412390880739781,extreme_rain_history|low_lying,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
SEG-02311,"Mumbai, India",Zone V,-0.015820555118395856,0.5196650743883565,-0.5144357552385163,5.884174813409873e-05,0.0711010088163934,0.8253023258848466,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
SEG-02312,"Rio de Janeiro, Brazil",Zone V,-1.730119494214951,-0.941941889872018,-0.9054783770136919,0.7787979783150386,-0.7587652761995859,-0.1441817250710837,-0.6739660419508215,low_lying,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
SEG-02313,"Rome, Italy",Zone VI,0.9233135743919119,-0.24136355514267585,1.2186674948379386,0.576794662775704,-0.6258975375905274,0.1391378149343023,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-02314,"Rotterdam, Netherlands",Borough East,1.3330313280097168,-0.3421678297555571,-0.42659071849112523,-0.16388416086852298,1.7179359917324255,-0.09548617913265824,-0.8412390880739781,monitor,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
SEG-02315,"Karachi, Pakistan",Sector 23,0.22118263270502012,0.44303518394283375,-0.44274950451489276,0.7403211563075464,-0.8263646519831419,-0.516038621328153,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
SEG-02316,"Pune, India",Zone VI,-0.03952325502900073,0.5298594488802085,0.5911190048967099,-1.15466232756145,0.16431585518966238,-0.6532715235182619,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-02317,"Manila, Philippines",District 1,-0.19677615673644358,1.123321627367866,-0.5508664728193741,-0.6159868194565579,-0.04547531103516663,0.010758648369361792,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-02318,"Chennai, India",District 7,-0.2585707719304346,0.61047354344006,-1.1654879339415887,-0.726607682728098,-1.3333599703598125,0.6969231593199061,-0.6739660419508215,ponding_hotspot|low_lying|event_2022-08-29,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SEG-02319,"Riyadh, Saudi Arabia",District 14,0.22356134710971515,0.18862090424779343,0.5446992195920685,0.6777963205453713,0.0711010088163934,-1.4501077297834104,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
SEG-02320,"Paris, France",Sector 17,1.205233023831456,-0.36890876010355167,1.565053107965611,0.754749964560356,0.8111719510495523,0.5729708605675495,0.4411875988702223,monitor,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02321,"Kuala Lumpur, Malaysia",Ward H,-0.6627718768560142,0.8810954336964573,-0.5464595311765283,0.6297002930360057,-0.9988596108791127,-0.20173100663467794,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-02322,"Jakarta, Indonesia",Sector 8,-1.0499186620068202,0.9470846096468256,-0.8088194569806094,0.31707611422513093,2.2674722965935747,0.16127215399722308,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02323,"Karachi, Pakistan",District 30,0.21863453907335192,0.4442833440810932,0.6763198766583934,-1.3903328623573405,0.0711010088163934,-0.006948822880975088,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02324,"Singapore, Singapore",District 4,-0.7378796174643701,0.9073155732661671,-0.830854165194838,0.4565545940022906,0.473175072131772,0.31178565962508437,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-02325,"Miami, USA",Ward D,0.2599345951064631,-1.4056274400107382,-0.9454346479088263,-1.1161855055539578,0.0711010088163934,2.5329665845891847,1.835129649896527,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SEG-02326,"Doha, Qatar",District 15,0.2398285444333455,0.24931150115397432,0.9087125992911236,-0.4524603259247156,0.2563908670327819,-1.2995942241555487,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
SEG-02327,"Philadelphia, USA",Borough Riverside,0.8381897527566485,-1.3442166786582905,1.9005682650409308,0.3699817444854326,-0.5932633561777761,0.24095577462373777,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-02328,"Durban, South Africa",Zone V,-2.015156748816501,-0.0076890910818224285,-1.1654879339415887,-1.4624769036213885,-0.3555000344563032,-0.7329551441447768,-0.3951776317455606,ponding_hotspot|low_lying|event_2024-09-14,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
SEG-02329,"New York, USA",Ward D,0.8717264714815931,-1.3284431735783548,0.5690842966824814,5.884174813409873e-05,-0.48603676010730784,-0.7683700866454499,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-02330,"Rotterdam, Netherlands",Sector 14,1.3291840056988808,-0.3418199820543048,-0.7961862242711184,-0.40436429841534993,-0.6538696930871712,-0.6222834488301728,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-02331,"Vancouver, Canada",District 26,1.222243075895219,-1.9442237605214117,-0.7271441385332024,-0.635225230460304,-1.0524729089143467,0.13028407930913385,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-02332,"Buenos Aires, Argentina",Ward H,-2.209737600033111,-1.1322602387252123,0.554688287315852,5.884174813409873e-05,-0.4615611240477445,0.05060045868261914,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-02333,"Rotterdam, Netherlands",Ward D,1.334538434914066,-0.3403137275726423,-0.7297883035189099,-1.0488510670408462,0.25988738646986254,-0.3522445122625392,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-02334,"New York, USA",Zone III,0.8696256781128469,-1.3290383648355404,1.4933668572419876,-0.5871292029509384,-0.015172142580469148,-0.21501161007243028,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-02335,"Vancouver, Canada",Zone III,1.221923137355381,-1.9485842799192528,-0.793542059285411,-0.1686937636194594,-1.0874381032851517,1.082060659014728,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-02336,"Pune, India",Borough North,-0.041024797784830654,0.5303174324264315,0.02996308824102837,1.7743857477589025,0.9521982350117989,-0.9321641957110639,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-02337,"Tehran, Iran",Sector 24,0.6714457638002009,0.2466751440118956,0.31465686583552266,-1.3614752458517212,0.12935066081885752,-0.5337460925784897,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-02338,"Durban, South Africa",Ward H,-2.016974793432201,-0.00784439280818762,1.3881878500327367,-0.19274177737414244,0.22492219209905767,-0.7550894832076976,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02339,"Dubai, UAE",Zone X,0.2383267971132317,0.2966348455483784,-0.42747210681969433,0.7739883755641023,-0.696993432811164,-1.4102659194701528,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-02340,"Delhi, India",Sector 28,0.37776317252452224,0.5739600466896514,-0.3196489346247361,0.6200810875341328,0.0711010088163934,0.03731985524486649,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-02341,"Manila, Philippines",Sector 21,-0.19500098879462427,1.1221317603883327,-1.1654879339415887,5.884174813409873e-05,-0.41960289080277874,2.5329665845891847,2.113918060101788,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
SEG-02342,"Dubai, UAE",Zone X,0.2410032752894025,0.29751009796266303,-1.0103635881134196,-2.1646789052581235,0.34730037239687467,-1.2951673563429646,0.4411875988702223,low_lying|sparse_drainage|event_2023-11-02,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
SEG-02343,"Shenzhen, China",Sector 24,0.12878589617553365,1.0379855354707714,-0.7418339440093547,0.6633675122925616,0.3426383464807673,1.2015860899544997,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-02344,"Singapore, Singapore",Ward J,-0.7412974775178303,0.9072411476392256,-0.7591679144712146,-0.7987517239921462,-0.287900658672747,0.8562904005729356,1.835129649896527,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-02345,"Manila, Philippines",Sector 15,-0.1989126261162818,1.1232491381400709,-0.7597555066902605,-0.6929404634715425,1.4265593719757181,2.5329665845891847,-0.3951776317455606,ponding_hotspot|extreme_rain_history|event_2024-02-20,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-02346,"Pune, India",District 20,-0.03906805858472493,0.5304509182273458,1.5712228262655952,1.711860911996727,1.8205005618867864,0.41803048712710406,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
SEG-02347,"Vancouver, Canada",Zone III,1.2224321342062918,-1.9460636037651557,-1.124356478608362,1.4184751441895984,-0.4335889685511006,-0.09105931132007401,-0.8412390880739781,low_lying,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
SEG-02348,"Pune, India",Sector 23,-0.03794500066675165,0.530991311903485,0.25002172174045223,0.9278956635940716,0.0711010088163934,-0.994140345087242,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-02349,"Taipei, Taiwan",Zone IV,0.23240429288197914,1.1295145084672935,0.05435351279810297,0.11988240143673276,-1.0921001292012589,-0.4452087363268066,2.113918060101788,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-02350,"Durban, South Africa",Zone VIII,-2.013438695222714,-0.0108182618067228,-0.11751721127287962,1.1106605681296595,-0.6701867837935469,-0.4230743972638858,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-02351,"Miami, USA",Sector 21,0.25908053922166563,-1.406958563535813,0.02996308824102837,-1.5346209448854367,2.18297307686413,1.7195296240268463,0.4411875988702223,extreme_rain_history,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SEG-02352,"Kolkata, India",Zone IX,0.13290271147382637,0.7118783532688108,0.29614771093557063,-0.29374343514380974,0.6829662383566012,-0.5381729603910738,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
SEG-02353,"Athens, Greece",Sector 29,0.7573799463892456,-0.09956674166494535,0.3076057592069695,-0.5053659561850172,0.7319175104757282,-0.7727969544580342,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-02354,"Auckland, New Zealand",Ward E,-2.301243745496716,1.7991019945345268,1.459580304646837,-0.2696954213891267,0.6293529403213671,-0.07777870788232136,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-02355,"Cape Town, South Africa",Zone III,-2.179535401872413,-0.1649216588766437,-0.9087101342184454,-0.5246043671887634,1.0326181820646498,0.2896513205621636,2.113918060101788,low_lying,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
SEG-02356,"Hyderabad, India",Sector 27,-0.08405207189164222,0.5894924700758293,1.0573734307097855,0.6585579095416252,0.4778370980478794,-0.20173100663467794,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-02357,"Ho Chi Minh City, Vietnam",Borough Central,-0.3496798172063585,0.9436783955297299,-0.34961613779608686,-1.1113759028030212,-0.2645905290922104,2.5329665845891847,1.835129649896527,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
SEG-02358,"New Orleans, USA",Borough Hillside,0.4316942957370063,-1.5316235130802758,-0.7447719051045851,-1.226806368825498,1.2319197899782377,-1.246471810404539,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-02359,"Hyderabad, India",Zone III,-0.07550603072086205,0.5899451725334707,0.23973885790714553,5.884174813409873e-05,-0.8217026260670345,-0.967579138211737,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-02360,"Hanoi, Vietnam",District 1,0.06406396608059618,0.9319986394301337,0.4621425128160922,-0.5005563534340808,0.3368108140856332,0.8961322108861932,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
SEG-02361,"Shenzhen, China",Sector 25,0.1333121264313914,1.035289854100291,-0.22416519902974577,1.7503377340042194,-0.5711187330762665,2.4809508877913213,-0.6739660419508215,extreme_rain_history,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SEG-02362,"Vancouver, Canada",Sector 26,1.222579952357754,-1.9451906272485695,-0.2682346154582028,5.884174813409873e-05,-0.015172142580469148,-0.6754058625811827,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-02363,"Vancouver, Canada",Ward D,1.222178760884397,-1.9468369437438329,-0.8076442725425172,-1.4288096843648328,2.2674722965935747,-0.8436268394593808,0.4411875988702223,monitor,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-02364,"New York, USA",Borough East,0.8699810880994929,-1.327846272254391,-0.057289008820655046,0.3122665114741945,-1.3321944638807857,-0.04679063319423244,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-02365,"Jakarta, Indonesia",Ward B,-1.048190748414555,0.9449901299152974,-1.1654879339415887,1.2741870616615019,0.8997504434555916,0.7456187052583316,-0.3951776317455606,low_lying,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SEG-02366,"Copenhagen, Denmark",Zone III,1.487320993327981,-0.24030470945605228,0.02996308824102837,-0.3562682709059847,0.25522536055375517,-1.1800687932157765,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-02367,"Istanbul, Türkiye",District 23,0.8810955565917492,-0.03249100688691959,1.3626275885042314,1.7840049532607754,-0.01400663610144222,-0.8391999716467965,1.835129649896527,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02368,"Philadelphia, USA",Sector 12,0.8397509055447733,-1.3440467407721415,0.8869716871864183,1.6397168707326788,-0.1666879848539569,0.3649080733760944,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-02369,"Vancouver, Canada",District 6,1.224052569723857,-1.9462688997967614,-0.44010533952918535,-1.0584702725427193,-0.25176995782291534,0.6128126708808069,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
